Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3Vv0Lsh8rGZZSckd5PsOzd,"2E1jLcUfqd9w2XtybNB2Za","Arcana Imperii","Ámr","Ihsahn",2018-05-04,293173,31,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:16:12Z,"black metal,jazz metal,metal,norwegian metal,post-metal,progressive metal",0.329,0.864,4,-6.067,0,0.053,0.000188,0.00207,0.0918,0.236,135.734,4
3cWMNY5QEgeFl7WOfn4gf3,"6d24kC5fxHFOSEAmjQPPhc","Absolomb","Periphery III: Select Difficulty","Periphery",2016-07-22,463973,36,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:16:37Z,"djent,melodic metalcore,progressive metal,progressive metalcore",0.434,0.928,8,-5.54,1,0.0995,0.0000638,0.00142,0.0918,0.202,90.084,4
5RnXQZ65F3uEHca395z6cz,"6d24kC5fxHFOSEAmjQPPhc","The Bad Thing","Juggernaut: Omega","Periphery",2015-01-23,353442,37,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:16:45Z,"djent,melodic metalcore,progressive metal,progressive metalcore",0.311,0.953,2,-4.96,1,0.172,0.000216,0.00000219,0.111,0.417,132.856,4
6rLASbKbKCPQjB5WrkOpCx,"03YfzFNcD7l9uskxK7WaPP","The Shadow","Phantom Amour","Toothgrinder",2017-11-10,241746,39,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:18:18Z,"american metalcore",0.468,0.957,6,-4.716,0,0.066,0.00175,0.00000531,0.329,0.378,149.99,4
2NA0yisSiX8E7g2yjozNqH,"7o6cOczXTB8ioTAAJTbESf","Teacher, Teacher!","Micro","Jinjer",2019-01-11,351642,52,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:18:38Z,"slayer",0.497,0.959,10,-4.145,1,0.109,0.000441,0.000537,0.0459,0.116,140.071,4
1ryaNnxQpLjhmeL4Vfily3,"3qyg72RGnGdF521zMU02u9","Jinn","Alien","Northlane",2019-08-02,241440,37,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:19:09Z,"australian metalcore,deep melodic metalcore,djent,melodic metalcore,metalcore,nu-metalcore,progressive metalcore",0.435,0.938,6,-7.267,1,0.108,0.000186,0.74,0.235,0.125,140.03,4
7rurqfPGIwwPtEmIYmQ9QQ,"3qyg72RGnGdF521zMU02u9","Talking Heads","Alien","Northlane",2019-08-02,230746,45,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:19:13Z,"australian metalcore,deep melodic metalcore,djent,melodic metalcore,metalcore,nu-metalcore,progressive metalcore",0.279,0.964,9,-6.474,0,0.182,0.000177,0.0769,0.114,0.13,125.885,3
2g9XN7ETbOjT3G3EBHMHvH,"2n2RSaZqBuUUukhbLlpnE6","Higher","Sundowning","Sleep Token",2019-11-21,321706,42,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:19:27Z,"prog metal",0.485,0.817,4,-6.766,0,0.0392,0.0628,0.00692,0.312,0.253,87.517,4
18zy118gY1GrWiNSzLUCfZ,"4DWX7u8BV0vZIQSpJQQDWU","Bleed It Dry","Fortress","Alter Bridge",2013-09-27,284866,38,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:20:25Z,"alternative metal,nu metal,post-grunge,rock",0.383,0.965,10,-4.765,0,0.193,0.0000696,0.0000217,0.377,0.242,164.181,3
2MfjfpmdYWi76DvlHPxBpQ,"4DWX7u8BV0vZIQSpJQQDWU","The Uninvited","Fortress","Alter Bridge",2013-09-27,287346,33,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:20:27Z,"alternative metal,nu metal,post-grunge,rock",0.285,0.956,1,-4.462,1,0.143,0.000133,0.000698,0.131,0.198,125.576,3
5UkHWhd6GS2Kc9SUDf4fC4,"7HdixYL0cT3n2JdiSGPBh5","Eyes on the Inside","Eyes on the Inside","Kosm",2019-06-28,296039,9,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:21:00Z,"vancouver metal",0.524,0.921,7,-5.577,1,0.0437,0.000123,0.00052,0.0675,0.417,162.051,4
4s60QbF0ap3QLDN9NEDigr,"4AEpHs6Dphr48rEfYytk07","Unravel","While Time Disappears","Our Oceans",2020-11-27,288820,15,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:21:09Z,"modern progressive rock",0.317,0.862,1,-5.841,1,0.0595,0.00344,0.0000257,0.108,0.166,159.359,1
6mqhbwoBgTcw1lVqysIlTC,"6XyY86QOPPrYVGvF9ch6wz","By Myself","Hybrid Theory (20th Anniversary Edition)","Linkin Park",2020-10-09,189800,48,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:22:01Z,"alternative metal,nu metal,post-grunge,rap metal",0.545,0.935,6,-4.159,0,0.173,0.0175,0.00279,0.297,0.339,103.024,4
4wHktoSf6C0C0fAO8IIWqs,"6XyY86QOPPrYVGvF9ch6wz","Hit the Floor","Meteora (Bonus Edition)","Linkin Park",2003-03-24,164213,58,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:22:06Z,"alternative metal,nu metal,post-grunge,rap metal",0.74,0.959,9,-3.692,1,0.193,0.0629,0,0.0444,0.878,150.007,4
4MVJvkKhoeLPH3BcssmVpC,"457qPvtiBTIl6LR4dZiKZy","Love?","Alien","Strapping Young Lad",2005,293346,50,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:22:34Z,"alternative metal,canadian metal,death metal,groove metal,metal,nu metal,progressive metal,vancouver metal",0.412,0.964,6,-7.557,0,0.169,0.00000184,0.146,0.502,0.232,142.536,3
0zKrZlg5LJeue1F02taTZG,"3YQOcYukzO6U1MjFcavDUE","Raise the Sun","Heart of Oak (Deluxe Edition)","Anciients",2013-04-16,393173,36,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:23:09Z,"canadian metal,canadian stoner rock,vancouver metal,vancouver punk",0.303,0.922,1,-4.881,0,0.0562,0.000047,0.378,0.143,0.215,113.02,4
7IDQX9EUgMNQTgYcZSpO1d,"0ybFZ2Ab08V8hueghSXm6E","Blackwater Park","Blackwater Park","Opeth",2001-02-27,731306,42,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:24:02Z,"alternative metal,metal,progressive death metal,progressive metal,swedish metal,swedish progressive metal",0.109,0.854,2,-6.758,1,0.0871,0.000381,0.228,0.197,0.134,79.958,4
78YJJJH55MSyk7547100sW,"5xUf6j4upBrXZPg6AI4MRK","The Day I Tried To Live","Superunknown (Deluxe Edition)","Soundgarden",1994-03-09,320106,57,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:24:18Z,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",0.472,0.752,0,-6.051,1,0.0555,0.000164,0.181,0.0903,0.305,133.248,4
5OItvMnlXm5OugNhUQwxgS,"5xUf6j4upBrXZPg6AI4MRK","Slaves & Bulldozers - Remastered","Badmotorfinger (25th Anniversary Remaster)","Soundgarden",1991-10-08,416200,47,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:24:22Z,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",0.476,0.731,0,-6.053,1,0.0336,0.0000386,0.00213,0.305,0.215,130.981,4
5sFDReWLrZHLFZFjHsjUTS,"64tNsm6TnZe2zpcMVMOoHL","Would?","Dirt","Alice In Chains",1992-09-29,206773,72,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:24:28Z,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",0.305,0.833,6,-7.981,1,0.0398,0.000327,0.0000236,0.091,0.586,100.675,4
2rLAx6mTzaTYd0DborfvV0,"5xUf6j4upBrXZPg6AI4MRK","Limo Wreck","Superunknown (Deluxe Edition)","Soundgarden",1994-03-09,347986,39,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:24:37Z,"alternative metal,alternative rock,grunge,hard rock,nu metal,rock",0.352,0.808,7,-4.907,1,0.0345,0.000429,0.000634,0.0996,0.236,137.875,3
3Ad97MgcBTR1bzJQt1Yc3Z,"3swwiYEQQzPNGvMdEhqReR","Sick","Outlier","Twelve Foot Ninja",2016-08-26,216600,36,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:07Z,"funk metal",0.61,0.817,4,-3.712,1,0.0315,0.000252,0.0000308,0.104,0.435,100.017,4
3jagGO7eHHuaD53ibehkux,"1Dvfqq39HxvCJ3GvfeIFuT","Blood and Thunder","Leviathan","Mastodon",2004-08-31,228586,64,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:14Z,"alternative metal,atlanta metal,hard rock,metal,nu metal,progressive groove metal,progressive sludge,rock,sludge metal,stoner metal",0.364,0.935,2,-6.548,1,0.0724,0.00000858,0.729,0.0317,0.478,92.717,4
4PWxt9Fy949kUtkEi2GI5V,"0GDGKpJFhVpcjIGF8N6Ewt","L'enfant sauvage","L'Enfant Sauvage (Special Edition)","Gojira",2012-06-26,257733,58,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:18Z,"alternative metal,french death metal,french metal,metal,nu metal,progressive groove metal,rock",0.143,0.995,8,-5.698,1,0.185,0.000146,0.438,0.364,0.079,87.803,3
5uunXHE4kIW6uS4HWAXaOQ,"0GDGKpJFhVpcjIGF8N6Ewt","Silvera","Magma","Gojira",2016-06-17,212653,61,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:25Z,"alternative metal,french death metal,french metal,metal,nu metal,progressive groove metal,rock",0.333,0.959,2,-4.348,1,0.072,0.00000319,0.0563,0.299,0.242,137.052,4
6EF0xhfKtQNqUPz2mnE5BD,"1Dvfqq39HxvCJ3GvfeIFuT","The Motherload","Once More 'Round the Sun","Mastodon",2014-06-20,299786,56,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:34Z,"alternative metal,atlanta metal,hard rock,metal,nu metal,progressive groove metal,progressive sludge,rock,sludge metal,stoner metal",0.363,0.971,5,-2.974,0,0.0776,0.0000071,0.00358,0.0797,0.347,146.018,4
1cqOwtA698krc8BKMUj4lt,"1Dvfqq39HxvCJ3GvfeIFuT","Teardrinker","Teardrinker","Mastodon",2021-10-01,320507,42,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:38Z,"alternative metal,atlanta metal,hard rock,metal,nu metal,progressive groove metal,progressive sludge,rock,sludge metal,stoner metal",0.457,0.979,5,-3.836,1,0.0485,0.0000098,0.119,0.123,0.227,127.006,4
1GWtUkDQk7XC35r7kTPfqx,"0GDGKpJFhVpcjIGF8N6Ewt","Amazonia","Fortitude","Gojira",2021-04-30,300783,59,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:25:47Z,"alternative metal,french death metal,french metal,metal,nu metal,progressive groove metal,rock",0.382,0.954,9,-4.831,1,0.0417,0.00038,0.776,0.244,0.513,181.933,4
7Cm0DG5Cdtuo1ZaypMrDfx,"7o6cOczXTB8ioTAAJTbESf","Vortex","Wallflowers","Jinjer",2021-08-27,242280,50,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:26:30Z,"slayer",0.465,0.956,6,-3.593,1,0.0608,0.000052,0.176,0.0735,0.396,114.043,4
2sCt9Ul7gog2q3tr1rNRYU,"03mz3G1gu1GPNgAWY4qR2w,4NTSJJtojdlEAj98it878w","Cracks of Light","The Future in Whose Eyes?","SikTh,Spencer Sotelo",2017-06-02,253320,22,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:27:33Z,"djent,jazz metal",0.51,0.975,1,-4.474,1,0.107,0.000966,0,0.28,0.308,100.018,4
6NgRSCfGt18L0ZbpHVBZWW,"3UJmyt9ApeZTmOlMvBNGLN","Where Owls Know My Name","Where Owls Know My Name","Rivers of Nihil",2018-03-16,402718,45,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:27:54Z,"technical death metal",0.393,0.88,2,-6.965,1,0.0549,0.0000645,0.914,0.361,0.38,159.953,4
1ToEJ6X5wehGVMvVGDD0cn,"4wxyib7wQwVxwKNFBmOhAw,0m1S3tZMAzNFh9qRUb7wNd","Living Waves","Aathma","Persefone,Paul Masvidal",2017-02-24,345146,29,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:28:17Z,"melodic death metal,musica andorra,progressive death metal,progressive metal,symphonic death metal,technical death metal",0.158,0.975,10,-5.179,0,0.506,0.000349,0.0511,0.171,0.0807,200.24,4
5nUeURMQqw6EaXDT7gLgCe,"7gW78SLUb3OFnnercVEiZE","Sewing Together the Limbs","Lunar","Without Waves",2017-03-17,314561,9,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-10T11:28:43Z,"",0.258,0.975,0,-5.33,0,0.15,0.00000629,0.0663,0.124,0.344,147.927,3
2uBhGx3m5iJrtsql8Qk00j,"3YQKmKGau1PzlVlkL1iodx","Levitate","Trench","Twenty One Pilots",2018-10-05,145946,60,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-11T00:14:58Z,"modern rock,rock",0.7,0.934,6,-5.941,0,0.17,0.0857,0.226,0.114,0.224,92.973,4
5kaSTS1SueAnBsWzkRsIi2,"6d24kC5fxHFOSEAmjQPPhc","Crush","Periphery IV: HAIL STAN","Periphery",2019-04-05,409253,32,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-11T14:25:54Z,"djent,melodic metalcore,progressive metal,progressive metalcore",0.199,0.835,1,-6.916,0,0.0711,0.00431,0.0000543,0.257,0.148,180.052,4
0q7XIS0F51wfERHZuxD1wI,"6fuALtryzj4cq7vkglKLxq","Firmament","Heliocentric","The Ocean",2010-04-13,449120,39,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T08:56:21Z,"alternative metal,atmospheric post-metal,atmospheric sludge,djent,post-metal,post-rock,progressive metal,progressive sludge,sludge metal",0.549,0.881,0,-4.739,0,0.0478,0.000102,0.0114,0.0852,0.286,124.984,3
0rPTPahzhGx9LSzI8XX5OM,"6XyY86QOPPrYVGvF9ch6wz","Figure.09","Meteora (Bonus Edition)","Linkin Park",2003-03-24,197506,60,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T08:57:24Z,"alternative metal,nu metal,post-grunge,rap metal",0.518,0.951,9,-3.198,1,0.0529,0.00919,0,0.148,0.537,98.068,4
5uuXtfqM7Wp3idCxyHeOll,"6XyY86QOPPrYVGvF9ch6wz","With You","Hybrid Theory (Bonus Edition)","Linkin Park",2000-10-24,203266,64,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T09:00:10Z,"alternative metal,nu metal,post-grunge,rap metal",0.421,0.978,6,-4.004,0,0.302,0.0037,0,0.111,0.359,196.921,4
7IRcVBWInmBR7I076bXBWX,"7nCgNmfYJcsVy3vOOzExYS","Reimagined","Clairvoyant","The Contortionist",2017-09-15,202360,0,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T09:02:53Z,"deathcore,djent,progressive post-hardcore,sci-fi metal",0.552,0.585,4,-6.362,0,0.0261,0.000572,0.000927,0.078,0.275,135.052,4
3waqTVDqVaOBpMHJr4Evqd,"4zymhxzJ0UJc74tMHGyoWs","Walk in the Fire","Irreverence [Special Edition]","Dirtyphonics",2014-05-20,296914,0,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T09:05:04Z,"drum and bass,dubstep,edm,electro house,french dnb,gaming dubstep,jump up,melodic dubstep",0.324,0.914,1,-5.751,1,0.134,0.00000407,0.463,0.335,0.249,175.015,4
3FGZFOf34nYDEcZJRkEnB3,"2n2RSaZqBuUUukhbLlpnE6","Descending","This Place Will Become Your Tomb","Sleep Token",2021-09-24,278106,44,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T09:42:45Z,"prog metal",0.569,0.452,0,-11.995,0,0.0396,0.19,0.39,0.11,0.168,145.03,4
6HRnAZhj0KTqQ4TTzPkENH,"6FfjnGXMhxSsJTuGLWBDth,75fIuwXxhZ1atNzWLMrgF0,0Wfo0pd0KC47vx7uUEVOQ9","ANTI-LIFE [Feat. Chino Moreno]","ANTI-LIFE [Feat. Chino Moreno]","HEALTH,Tyler Bates,Chino Moreno",2021-06-15,269813,36,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T12:44:37Z,"grave wave,metropopolis,noise pop,noise rock,orchestral soundtrack,soundtrack,video game music,sacramento indie",0.401,0.745,5,-6.267,0,0.0395,0.0000776,0.725,0.102,0.102,169.919,4
5u4n1CQe3fcQoLdJom09ly,"6rX8AFY10dsJkJsv23Z9Um","Themata","Set Fire To The Hive","Karnivool",2005,346760,43,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T12:46:23Z,"alternative metal,australian alternative rock,djent,progressive metal",0.528,0.926,4,-5.29,0,0.0886,0.000043,0.000462,0.0788,0.242,93.988,4
57zyHG6litTFNP4FPQZHNa,"14u4KXVp0iXQil79EpxXGc","Decompilation","Decompilation","The Algorithm",2021-09-15,208375,0,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T12:49:11Z,"cyberpunk,djent,electronic djent,future rock,instrumental djent,instrumental rock",0.571,0.953,9,-5.788,1,0.118,0.00067,0.873,0.367,0.344,129.974,4
2C98rKVRUT7oHuYUek0jz5,"1PmVyfIR9KtCxbHWuga8E5","KOLD MIRAGE","REMNANT","Lorn",2018-09-05,229299,30,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T12:50:10Z,"glitch hop,wonky",0.267,0.208,10,-13.29,1,0.0389,0.294,0.892,0.0955,0.0373,81.94,4
2YhaTZVlX8lgUTJQmPyTY5,"4MnZkh4dpNmTMPxkl4Ev5L","Without You","Underworld","Symphony X",2015-07-24,351226,44,spotify:user:fijnqh5pmwqzh2vrgwy1sqfi7,2021-10-12T12:57:04Z,"melodic metal,metal,neo classical metal,power metal,progressive metal,progressive power metal,symphonic metal",0.567,0.908,2,-4.125,1,0.0337,0.000256,0.0000093,0.313,0.4,115.032,3
