Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1d4rQShlkdXvzLaAjzP1th,"6dOnTTVTbQlFWF6yfD4Vw5","The Specter's Flute Theme (From Professor Layton and the Specter's Flute)","Professor Layton Series Piano Collections","daigoro789",2018-07-24,125248,21,spotify:user:chiara_visca,2021-07-13T16:36:42Z,"",0.68,0.00254,7,-43.87,0,0.0762,0.995,0.957,0.0713,0.294,79.618,4
0agvvagXvThT5UCxaLijJl,"6dOnTTVTbQlFWF6yfD4Vw5","A Strange Story (From Professor Layton and the Specter's Flute)","Professor Layton Series Piano Collections","daigoro789",2018-07-24,148288,14,spotify:user:chiara_visca,2021-07-13T16:37:29Z,"",0.452,0.00959,2,-43.666,0,0.0528,0.994,0.907,0.0753,0.674,74.469,4
2rBUWEvwJSOnTtqhccvFOZ,"6NeoLSPGwJLfeisvM36SMi","Yonah - Pluck Ver. 2","NieR Gestalt & NieR Replicant Original Soundtrack","SQUARE ENIX MUSIC",2010-04-21,117093,33,spotify:user:chiara_visca,2021-07-13T16:43:06Z,"final fantasy,japanese vgm",0.546,0.15,7,-15.96,0,0.0485,0.888,0.668,0.0771,0.2,99.085,3
1GAFdojk1vkjyrp8vPi4xr,"6NeoLSPGwJLfeisvM36SMi","Yonah - Pluck Ver. 1","NieR Gestalt & NieR Replicant Original Soundtrack","SQUARE ENIX MUSIC",2010-04-21,158760,34,spotify:user:chiara_visca,2021-07-13T16:43:15Z,"final fantasy,japanese vgm",0.529,0.0773,0,-19.626,0,0.244,0.929,0.715,0.0906,0.189,146.012,4
5CKXFcmsaLaCkM5djnJ1Ed,"6NeoLSPGwJLfeisvM36SMi","Repose","NieR Gestalt & NieR Replicant Original Soundtrack","SQUARE ENIX MUSIC",2010-04-21,159546,37,spotify:user:chiara_visca,2021-07-13T16:43:24Z,"final fantasy,japanese vgm",0.556,0.132,4,-13.686,0,0.0278,0.935,0.879,0.101,0.134,146.071,4
0R6U72fVnYAdwgI7hWk1vm,"6NeoLSPGwJLfeisvM36SMi","Song of the Ancients - Piano Ver.","NieR Gestalt & Replicant 15 Nightmares & Arrange Tracks","SQUARE ENIX MUSIC",2010-12-08,300346,29,spotify:user:chiara_visca,2021-07-13T16:44:17Z,"final fantasy,japanese vgm",0.338,0.0456,0,-22.066,0,0.0444,0.993,0.938,0.107,0.0669,65.745,4
7es6oyBmFbLo9vsFbtVZf3,"6NeoLSPGwJLfeisvM36SMi","Kaine - Duet Ver.","NieR Gestalt & Replicant 15 Nightmares & Arrange Tracks","SQUARE ENIX MUSIC",2010-12-08,257173,30,spotify:user:chiara_visca,2021-07-13T16:45:07Z,"final fantasy,japanese vgm",0.308,0.15,7,-13.02,0,0.0328,0.795,0.873,0.37,0.163,80.917,3
38uFRehsuqEL2Kwj3ABnIR,"08tfDO4dSrwxax35a3HIMC","Reflections-Reprise","ひとつぶの海","Toshifumi Hinata",1986-11-28,228240,41,spotify:user:chiara_visca,2021-07-13T16:47:45Z,"japanese soundtrack",0.291,0.0861,9,-19.385,0,0.0435,0.97,0.607,0.139,0.0766,114.856,5
2mYJCrSy6VLrDXLi5F28cx,"08tfDO4dSrwxax35a3HIMC","光と水","ひとつぶの海","Toshifumi Hinata",1986-11-28,275133,32,spotify:user:chiara_visca,2021-07-13T16:49:18Z,"japanese soundtrack",0.285,0.16,5,-16.083,1,0.0441,0.847,0.00382,0.0732,0.15,68.415,3
5OczsuojyL2tzu2MkdKmDu,"1EowJ1WwkMzkCkRomFhui7","Itomori high school","Your Name.","RADWIMPS",2016-08-24,111560,46,spotify:user:chiara_visca,2021-07-13T19:44:00Z,"j-pop,j-poprock,j-rock,japanese emo,visual kei",0.786,0.0775,9,-13.94,1,0.0965,0.993,0.846,0.115,0.72,143.089,3
7b8OAPjsUN31VednIkGClK,"0uwhOwHnsG4lB1bFK8ILwC,4eiYHJLlxeKQXAw0UDoXJl","Transylvanian Lullaby","Transylvanian Lullaby","John Morris,Erutan",2013-01-31,166440,0,spotify:user:chiara_visca,2021-08-20T19:39:13Z,"classic soundtrack,fantasy,medieval folk",0.184,0.208,10,-12.819,0,0.0438,0.98,0.0768,0.303,0.12,165.409,4
77fzRrorS3ODoUqLKxomQ3,"4NJhFmfw43RLBLjQvxDuRS,2fFxNneQmtCTdIwEpfXnqe","Mozart: String Quartet No. 15 in D Minor, Op. 10 No. 2, K. 421: III. Menuetto. Allegretto","Mozart String Quartets","Wolfgang Amadeus Mozart,Quatuor Ébène",2011-09-05,245013,8,spotify:user:chiara_visca,2021-11-10T13:37:14Z,"classical,classical era,classical performance,quatuor a cordes,string quartet",0.452,0.0616,2,-13.174,1,0.0509,0.977,0.0021,0.113,0.169,115.379,4
5Pnd0eiE1g3KWr2sZatm2i,"25Eab1kIY1gh0Yo1oV04G4,4MTBoUW6aAgjHzFjZF0Z04","Vltava (The Moldau)","Dvorák: New World Symphony / Smetana: Ma Vlast","Bedřich Smetana,Prague Symphony Orchestra;Libor Pesek",2000,656373,33,spotify:user:chiara_visca,2021-11-10T14:34:03Z,"classical,czech classical,late romantic era",0.15,0.149,4,-18.932,1,0.0352,0.914,0.9,0.0395,0.0503,85.731,4
5BAqetbkm3o9dej4YkEEtH,"46x75iFAkipaG5IEAFN4L4,7o2OjTu0Ls0xiWl3RzjdVp,44P9PhsybqRwORYExdcT9L","Violin Sonata in G Minor Devil's Trill","Tartini: Devil's Trill Sonata; Violin Concertos D12, D51, D80, & D115","Giuseppe Tartini,David Oistrakh,Lev Oborin",2015-03-31,410906,46,spotify:user:chiara_visca,2021-11-10T15:55:27Z,"baroque,classical,early music,italian baroque,classical performance,violin,historic piano performance",0.437,0.219,7,-15.535,0,0.0443,0.985,0.181,0.0918,0.492,103.54,3
5fHgBb5r91Jmdr8Q7dwmad,"77yY2QmM6bYvjJ3y5L2R0v","Secunda","The Elder Scrolls V: Skyrim: Original Game Soundtrack","Jeremy Soule",2013-01-31,123216,60,spotify:user:chiara_visca,2021-11-19T16:55:01Z,"orchestral soundtrack,scorecore,soundtrack,video game music",0.144,0.0462,7,-27.928,0,0.0288,0.985,0.942,0.0934,0.0868,89.996,3
1UvaZaHkh3D9AkmBrrnbFg,"4NJhFmfw43RLBLjQvxDuRS,1as94BCaGCiokfZjnS26MW,0teBSkQ1Hp3Zw2rmfp1ZRT,6HVRP4tBi40K1Cw1ZPkhtD,59vBfT1r5y1VZ2XhXg2ixg,3NbsF5A8yWeNRdypH3AeKB,3jYv3ldYxV0I5HwUDNGzPo,4cM1V4pK277kGJn2bqp3to,0rSz4XGJJJMaBCXViWTDWc,4n3fkOerBLaJCA9gRXcUMB,5x7Kp2knfxL9XwzQmmHc6P,6rLUj0kWUXAEbz26rtS9wO,6vfolayguXSXvi0ixntvGU,1r5Se2Ts0fmLzFreCTOy2I,2rfkmr5WzRN9D9gAfb2ycd","Lacrimosa","Requiem - Music To Die For","Wolfgang Amadeus Mozart,Lisa Beckley,Elena Filipova,Magdaléna Hajóssyová,Peter Mikulas,Michel Piquemal,Gloria Scalchi,Michel Piquemal Vocal Ensemble,Hungarian State Opera Chorus,Oxford Schola Cantorum,Slovak Philharmonic Chorus,Hungarian State Opera Orchestra,Orchestre De La Cite,Oxford Camerata,Slovak Philharmonic",1999-04-26,205493,60,spotify:user:chiara_visca,2021-12-21T21:11:44Z,"classical,classical era,hungarian choir,hungarian classical performance,british choir,chamber choir,oxford choir,university choir,french orchestra,choral,early music,early music choir,early music ensemble,polyphony,orchestra,symfonicky orchestr",0.0847,0.0856,2,-24.716,0,0.0405,0.964,0.592,0.289,0.0764,84.245,4
0s2hSdHyBgigl1UvEd4Nwt,"7y97mc3bZRFXzT2szRM4L4,2VIdKQmRHnWofsR4odfFOh","Ballade No.1 In G Minor, Op.23","Chopin: Ballades Nos.1-4","Frédéric Chopin,Maurizio Pollini",1999-01-01,517000,33,spotify:user:chiara_visca,2021-12-21T21:19:41Z,"classical,early romantic era,polish classical,classical piano,italian classical piano",0.25,0.191,7,-20.708,0,0.036,0.989,0.918,0.0729,0.0637,69.83,3
1b1E1voKSuQVVcijqlEwZJ,"6i5jeqNyrzyfDwIiAfNdyF","7PM (From Animal Crossing: New Leaf)","Piano Fables, Vol. 6","Moisés Nieto",2018-07-25,161285,43,spotify:user:chiara_visca,2021-12-21T21:20:24Z,"otacore",0.473,0.172,8,-20.783,1,0.0459,0.984,0.821,0.142,0.177,132.426,3
6thjKtlVjr9KgBXkjm3EGe,"7nzSoJISlVJsn7O0yTeMOB,1RvgYjzuKbLKaNI5UAyc4P","Nostalgia","NOSTALGIA ~PIANO STORIES III~","Joe Hisaishi,Orchestra Città di Ferrara",1998-10-14,213960,50,spotify:user:chiara_visca,2021-12-21T21:20:43Z,"anime,anime score,ghibli,japanese classical,japanese soundtrack,orchestral soundtrack",0.263,0.178,1,-16.431,1,0.0286,0.976,0.698,0.123,0.0579,87.889,4
3qPdfEagq3UMnBlI8fyj6Z,"1heTq679gdTz4dVxujnP2m,60Ygpctc1ZdaRuvvrkiqAU","Angel's Egg: Prelude","Yoshihiro Kanno: Light, Water, Rainbow...","Yoshihiro Kanno,Noriko Ogawa",2015-11-05,205426,32,spotify:user:chiara_visca,2021-12-21T21:20:58Z,"japanese classical,japanese contemporary classical,classical piano,japanese classical performance,japanese classical piano",0.418,0.0125,4,-31.132,0,0.0722,0.992,0.8,0.0538,0.0387,107.565,4
5ONa6igWoW633eSdLUlyGZ,"6DW5rPPuI0hjWzcPzshJpr","'Watashi' no Theme (From “The Tatami Galaxy”)","Anime: Piano Emotions, Vol. 2","Tifita",2016-09-01,144000,36,spotify:user:chiara_visca,2021-12-21T21:21:08Z,"anime piano,otacore,scorecore",0.574,0.0801,0,-19.329,1,0.199,0.984,0.889,0.143,0.0594,115.05,4
0q7dYaQyPvQfrALuVK2WM5,"6dOnTTVTbQlFWF6yfD4Vw5","The Molentary Express (From Professor Layton and the Diabolical Box)","Professor Layton Series Piano Collections","daigoro789",2018-07-24,79360,18,spotify:user:chiara_visca,2021-12-21T21:23:35Z,"",0.481,0.0192,8,-32.5,1,0.0898,0.992,0.82,0.152,0.827,142.833,3
1UtNSkBpYxZIlti3qGT9IF,"5aIqB5nVVvmFsvSdExz408,17BdLN9q8RRQQqyklLwac1,2ozcTa5tl8qhSbhJKM60I5","Mass in B Minor, BWV 232, Kyrie: No. 1, Kyrie eleison","Bach: Mass in B Minor","Johann Sebastian Bach,Collegium Vocale Gent,Philippe Herreweghe",2000,568173,18,spotify:user:chiara_visca,2021-12-21T21:30:14Z,"baroque,classical,early music,german baroque,choral,early music choir,historically informed performance,classical performance,orchestral performance",0.163,0.208,10,-16.751,0,0.0378,0.977,0.862,0.314,0.0938,109.548,4
5U3OfoTipyQ3DF3JFcK3QF,"0y0nI8lwDB2HRUPwDQuuiu","Voice of no Return","NieR:Automata Original Soundtrack","岡部啓一",2017-03-29,231840,49,spotify:user:chiara_visca,2021-12-21T23:19:11Z,"japanese vgm",0.431,0.0843,8,-19.388,0,0.0352,0.951,0.0000158,0.103,0.211,139.74,4
5SBERonheeqbIhNqPTctU6,"459INk8vcC0ebEef82WjIK,4x2fCu6MNErew0pb64yOBO","Gymnopédie No. 2","Erik Satie & Friends","Erik Satie,Philippe Entremont",1949,194893,46,spotify:user:chiara_visca,2021-12-21T23:19:44Z,"classical,early avant garde,early modern classical,impressionism,post-romantic era,classical performance,french classical piano",0.511,0.00243,2,-35.804,0,0.089,0.992,0.963,0.0804,0.341,67.797,3
6sQBan2QBce746fRLX6fKO,"6dOnTTVTbQlFWF6yfD4Vw5","The Roost (From Animal Crossing: Wild World)","Animal Crossing Series Piano Collections: 111 Tracks (For Piano Solo)","daigoro789",2016-12-01,40511,34,spotify:user:chiara_visca,2021-12-22T15:21:13Z,"",0.582,0.0289,2,-27.372,0,0.114,0.993,0.933,0.0928,0.697,103.011,4
5SdFjBxITqqxClGOqWDgrk,"3ac7SLoq4Rbms8XZE0rdkA","In the Stillness","Redefine","Megan Wofford",2020-07-17,149284,36,spotify:user:chiara_visca,2021-12-23T17:49:27Z,"",0.545,0.0722,5,-22.036,1,0.0501,0.991,0.879,0.0981,0.228,77.91,4
2aX71UhgCfHkciDNA3pH71,"2sXnk24vARe4jxHbd1HbEq","Balm","Trickle","Million Eyes",2016-02-05,126937,35,spotify:user:chiara_visca,2021-12-23T17:52:15Z,"",0.286,0.0117,11,-24.392,1,0.0406,0.977,0.97,0.0933,0.202,105.301,3
4q8f3Ls32PcXE8Ks4V1ufx,"7y97mc3bZRFXzT2szRM4L4,2bMfnyPOgNaeK8WNnXNXud","Chopin: 24 Preludes, Op. 28: No. 15 in D-Flat Major Raindrop","Chopin : Preludes, Ballades Nos 3 & 4, Nocturnes","Frédéric Chopin,Nikolai Lugansky",2002-03-01,348333,48,spotify:user:chiara_visca,2022-01-03T19:20:01Z,"classical,early romantic era,polish classical,classical piano,russian classical piano",0.398,0.00293,1,-29.481,1,0.0666,0.995,0.922,0.0897,0.0804,130.464,4
675uoOAtz3TzuigX3Doe4h,"3MKCzCnpzw3TjUYs2v7vDA,1LMUcg4F3Uv0qeeJXw56uT","The Seasons, Op. 37b: VI. June, Barcarolle","Tchaikovsky: The Seasons, Op. 37b, Balakirev: Islamey","Pyotr Ilyich Tchaikovsky,Yefim Bronfman",1998-09-03,271200,47,spotify:user:chiara_visca,2022-01-03T19:25:28Z,"classical,late romantic era,russian romanticism,classical piano,israeli classical piano",0.309,0.0445,7,-27.95,0,0.0481,0.993,0.871,0.0825,0.182,87.36,4
1juisCcrVdwoLbDWyVvNrX,"7jzR5qj8vFnSu5JHaXgFEr,7J9Fo9dMjGNYY8usNMietL","6 Impromptus, Op. 5: Impromptu VI","Sibelius","Jean Sibelius,Leif Ove Andsnes",2017-09-01,369026,57,spotify:user:chiara_visca,2022-01-03T20:08:13Z,"classical,finnish classical,impressionism,post-romantic era,classical performance,classical piano,nordic classical piano",0.448,0.0052,4,-36.512,1,0.0564,0.995,0.88,0.0698,0.0398,62.171,4
61j5kC9ljrshcZW9xFIP4J,"7jzR5qj8vFnSu5JHaXgFEr,5o2K1TPOAusQHm8BS37MKo","6 Impromptus, Op. 5: V. Imprompus in B Minor. Vivace","Sibelius: Piano Music","Jean Sibelius,Eero Heinonen",2020-11-27,197386,2,spotify:user:chiara_visca,2022-01-03T20:08:41Z,"classical,finnish classical,impressionism,post-romantic era,nordic classical piano",0.212,0.0452,11,-26.237,0,0.0348,0.991,0.895,0.11,0.0699,80.31,4
1WlaTc6LFDBrag4vKuiuRs,"5cfA35ok9YlWE032xcI423","Daydream","Polaris","HILMA",2020-10-23,135374,37,spotify:user:chiara_visca,2022-01-09T18:22:32Z,"",0.188,0.0212,7,-30.198,0,0.0345,0.99,0.944,0.112,0.0878,77.026,4
3Cs3xZgZCL2vRwKTBnoAG8,"4CvTDPKA6W06DRfBnZKrau","Unmade","Suspiria (Music for the Luca Guadagnino Film)","Thom Yorke",2018-10-26,267454,0,spotify:user:chiara_visca,2022-01-22T10:34:08Z,"art pop,electronica,glitch pop,indie rock,oxford indie",0.186,0.3,9,-12.141,0,0.0368,0.974,0.924,0.0672,0.0877,96.563,3
5oRecRZjHJMN28cJJw4Lq0,"0D3h8NZqNp7BN97JwtV6eW","Revolving - Prayer","For Gyumri","Tigran Hamasyan",2018-02-16,723186,11,spotify:user:chiara_visca,2022-01-22T10:34:26Z,"contemporary jazz,jazz,jazz piano,modern jazz piano,uk contemporary jazz",0.39,0.188,8,-20.181,0,0.0342,0.981,0.895,0.0868,0.0598,139.724,3
2hDFqHL2ewTa4zWBUtJXXH,"3MKCzCnpzw3TjUYs2v7vDA,1YZhNFBxkEB5UKTgMDvot4","The Seasons, Op. 37a: I. January - At the Fireside","Lang Lang in Paris","Pyotr Ilyich Tchaikovsky,Lang Lang",2015-10-09,325200,22,spotify:user:chiara_visca,2022-01-25T15:57:20Z,"classical,late romantic era,russian romanticism,chinese classical performance,chinese classical piano,classical performance,classical piano",0.4,0.0106,4,-29.779,1,0.0446,0.994,0.899,0.044,0.0701,68.935,3
3GfDVDXAs3sxsnfYJ2MG9z,"07Nqz7k5QdR10iuTJkd6Mp","Armellodie","Melody","Olga Scheps",2019-03-08,280591,51,spotify:user:chiara_visca,2022-01-25T15:57:47Z,"classical piano,german classical piano",0.451,0.00616,2,-26.757,1,0.0558,0.989,0.937,0.0988,0.0614,72.033,4
4ZspjeuRouPC61WlQfxfhN,"1xeLCRvHTbkkV3mrSyEZsN","Sand Shelter","Imaginary Traces (Beyond Lumino Forest)","Piano Novel",2020-06-19,137280,37,spotify:user:chiara_visca,2022-01-25T15:58:51Z,"focus,neo-classical,relaxative",0.244,0.0653,11,-25.484,0,0.0566,0.988,0.949,0.103,0.0618,77.181,4
4xV7soqf9cp13VBhaGU1NY,"1COAEcXEhWarbbgcz44KmJ","Flower Through Concrete","Flower Through Concrete","Chloe Flower",2020-08-28,239013,28,spotify:user:chiara_visca,2022-01-25T15:59:21Z,"",0.284,0.22,3,-16.203,1,0.0371,0.985,0.864,0.105,0.0944,69.063,4
2JPc1eZ0TpznCdTLEch5Ne,"0Rm9NmU9uyvf7tfVt4YNKC,5zCkKfOMcIx8ISU53JBPng","Tomorrow","Tomorrow","Annelie,Esther Abrami",2021-08-06,221467,35,spotify:user:chiara_visca,2022-01-25T15:59:40Z,"neo-classical",0.177,0.135,0,-16.599,0,0.0369,0.982,0.821,0.185,0.0468,172.226,4
0tcakKToWh5NAHMVN8fDJZ,"387mxb1p13O8OdJ6r8pc2q","August Sings","Vortex","Pieter de Graaf",2019-10-11,169295,27,spotify:user:chiara_visca,2022-01-25T16:00:01Z,"neo-classical",0.306,0.111,0,-24.498,0,0.0274,0.987,0.914,0.14,0.171,77.257,4
3YT2yvzA60HiCfjAZ4Ie3C,"3MKCzCnpzw3TjUYs2v7vDA,5zCkKfOMcIx8ISU53JBPng,3a56daV566X5srjmKNdj98","Tchaikovsky Swan Lake Variation (Arr. for Violin & Piano after Swan Lake, Op. 20, No. 10 by Ketan & Vivan Bhatti)","Tchaikovsky Swan Lake Variation (Arr. for Violin & Piano after Swan Lake, Op. 20, No. 10 by Ketan & Vivan Bhatti)","Pyotr Ilyich Tchaikovsky,Esther Abrami,Iyad Sughayer",2021-11-05,147041,33,spotify:user:chiara_visca,2022-01-25T16:54:38Z,"classical,late romantic era,russian romanticism,british classical piano",0.154,0.148,0,-20.297,0,0.0421,0.978,0.879,0.139,0.148,89.173,3
150hsYSC33ppTwTKuTEoic,"1385hLNbrnbCJGokfH2ac2,3ikBh3hfPImaGZn7nrsz3M","Étude de Concert in D Flat Major, S144 No. 3: Un Sospiro","Études","Franz Liszt,Alba Ventura",2016-05-20,359573,27,spotify:user:chiara_visca,2022-01-31T20:25:01Z,"classical,late romantic era,spanish classical piano",0.215,0.134,1,-17.573,1,0.0379,0.975,0.895,0.1,0.0377,78.661,4
0bGnxV7OvC5cB38GKymmD7,"7xmvkKWYKuJGhmQmuoL7CS","The Bell","The Bell","Iamthemorning",2019-08-02,304000,8,spotify:user:chiara_visca,2022-02-12T09:12:09Z,"chamber pop,modern progressive rock",0.399,0.161,2,-14.672,0,0.041,0.934,0.00000614,0.0802,0.148,113.216,5
6z1APkc8qQnsLpeN7FCoZD,"70Pd24dGHmi567doblj8zN","Waltz No.2","Türk Valsleri","Cihat Aşkın",2019-02-15,240306,48,spotify:user:chiara_visca,2022-03-19T08:09:06Z,"turkish classical,turkish instrumental,turkish jazz",0.293,0.293,0,-7.769,0,0.0336,0.612,0.841,0.0904,0.567,174.291,3
